,Unnamed: 0,Hotel_Name,Review_Text,Posted_Date,Rating,Average_Rating,Num_of_Ratings,Helpfulness,is_photo,review_title,hotel_grade,employee_friendliness_score,facility_score,cleanliness_score,comfort_score,value_for_money_score,location_score,Crawled_date,title_length,text_length,time_lapsed,Deviation of star ratings,FOG Index,Flesch Reading Ease,ContentDepth,ContentBreadth
636,636,montanahotel,"Best thing about the hotel is the location right outside is the Piccadelli line, that takes you to the Airport and downtown  lots of restaurants and shops outside the hotel, Museums just one block away The staff is very friendly and helpful overall clean hotel nice room, but very small with two beds not much room to move around  beds good soap, lotion, shampoo in the bathroom Extra plus, they have german outlets, incase you forget the converters   only one, very slow elevator, just big enough for 2 people breakfast is plenty, no warm dishes, but you can order cooked breakfast for extra money but there is plenty offered, so for us there was no need  good breads, fresh fruit, etc I will definitly check for availability the next time we come to Londonthe size of the rooms is very small we travelled with our son so 2 beds in one room barley any walking space But for 2 people good",2022-02-22,7.0,7.8,6248,0,0,"Very nice hotel in a great location, will come back",3,9.0,7.7,8.2,8.2,8.0,9.4,2024-12-16,10,161,1028,0.7999999999999998,66.14,-66.57,1.8361573480217643,0.4506369439050807
637,637,norfolktowershotel,"the locationthe behavior of the front desk on the first day was 16 jan late afternoon after 4pm 
they were rude and Not professional and mistaken my payment with other customer name
no one answer the phone at the reception when we discovered a dirt on one of the towel with hair 
the room was so small",2022-01-20,3.0,7.7,9382,1,0,small and not friendly staff,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,5,57,1047,4.7,27.01,30.54,1.7924433285812873,0.8129471472102489
638,638,the-belgrave,Good breakfast and great locationBed too small,2021-12-10,8.0,8.6,5715,0,0,Very good location pleasant staff,4,9.1,8.6,9.1,9.0,8.3,9.2,2024-12-02,5,7,1088,0.5999999999999996,8.51,81.29,1.7824240239340285,1.0017402529028352
639,639,nyx-hotel-london-by-leonardo-hotels,"the hotel was very unusual, interesting design the room was very clean and big enough the location was about 15 minutes by foot from the soho and other central activities also the metro was pretty close to the hotelmostly everything was really good although I believe the price for the room regarding the fact that it wasnt exactly the centre of London was a bit to high",2024-08-10,8.0,8.4,9394,0,0,"very nice hotel, with good facilities and stuff",5,8.7,8.7,8.8,8.9,7.9,9.3,2024-12-02,8,67,114,0.40000000000000036,30.38,11.93,1.1649175561278908,1.202031093855134
640,640,parkinternational,The breakfast and ower check inOur safe did not work and the sink drain was broken,2023-10-02,7.0,7.6,6120,0,0,Good,4,8.4,7.5,7.9,8.0,7.4,9.0,2024-12-02,1,16,427,0.5999999999999996,6.4,80.62,1.5947500783063093,1.5286705163286822
641,641,the-clermont-victoria,Fantastic location  lovely rooms Loved the little treats in the roomOne side of the bed was too soft,2023-08-30,9.0,8.7,6664,0,0,Lovely roo in a fantastic location,4,9.1,8.7,9.1,9.1,8.0,9.6,2024-12-02,6,18,460,0.3000000000000007,11.64,78.59,1.552418202109819,0.45969344545607876
642,642,zedwell-trocaderor,"Location, cleaning, and kind staffIf you have to deposit luggage in the hotel in case of  arriving early or after checking out, you have to pay 15 for every luggage and for both of this services An hotel must have this services included in the rate",2024-10-22,8.0,7.4,39497,0,0,Good hotel in a beautiful location,0,8.1,7.2,7.9,7.9,7.5,9.6,2024-12-02,6,46,41,0.5999999999999996,21.01,41.71,1.4247114323197678,1.1389196027226314
643,643,blakemore,"Location was great, easy to get there Room was just as the pictures, no surprise, comfortable bed, clean room Nice staffNA",2024-10-21,9.0,8.3,12340,0,0,"The hotel is in amazing place just a 2 min walk from Hyde park Neighbourhood was nice, quiet and clean Staff was nice,",4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,23,21,42,0.6999999999999993,12.21,75.54,1.3508578704884926,0.6995811990158166
644,644,radissonblugrafton,Facilities were fineThe staff lost my luggage,2024-11-09,3.0,7.9,9315,0,0,Colossal negligence by reception staff,4,8.7,8.0,8.4,8.5,7.4,9.1,2024-12-02,5,7,23,4.9,8.51,64.37,1.2508244791383292,1.6336917559455817
645,645,windsorhousehotel,location next to undergroundstation comfortable room Nice stafftoo much light from control panel cant think of anything else,2022-12-11,8.0,8.0,6335,0,0,short stay in a nice hotel,4,8.2,8.1,8.5,8.6,7.7,9.1,2024-12-02,6,18,722,0.0,13.87,53.21,1.6644323764628084,0.6086337947947065
646,646,studios2let,Staff available to help with check inAbraham who was also on duty Sunday night my last night was always welcoming when I entered the building and polite and always asked if everything was fineMaybe come every other day to empty trash bins in room,2022-06-07,9.0,7.6,11670,0,0,"Had problems using the safe, Abraham was very  helpful and patient showing me  me how it works",3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,17,44,909,1.4000000000000004,18.51,43.74,2.1475599157614442,0.4271301080887664
647,647,zedwell-trocaderor,"The location is very central and the bed was comfortableIt is very dark in the room so hard to do your make up Also, its basic as you can expect based on the price of a stay No cups in the room so bring some if you want a pre drink There is a little supermarket around the corner so not the end of the world Also only one person at checkout with a massive queue, not ideal",2022-04-29,8.0,7.4,39497,0,0,Value for money,0,8.1,7.2,7.9,7.9,7.5,9.6,2024-12-02,3,78,948,0.5999999999999996,32.74,26.15,1.6978819321427874,0.6965712063258552
648,648,nyx-hotel-london-by-leonardo-hotels,bed was fab,2022-04-14,9.0,8.4,9394,0,0,nice place,5,8.7,8.7,8.8,8.9,7.9,9.3,2024-12-02,2,3,963,0.5999999999999996,1.2,119.19,1.8323774749163568,1.407132346512417
649,649,sidneyhotel,"Clean, spacious room  Good priced room   Close to Pimlico and VictoriaRoom in the basement which was very noisy from people walking around reception above Impossible to get room dark because of a light right outside the window which stayed on all night  A poor night sleep",2022-02-03,5.0,7.8,12641,0,0,Passable,3,8.7,7.8,8.3,8.3,7.9,9.1,2024-12-02,1,46,1033,2.8,21.01,41.71,1.7519710456831534,0.8503845306276855
650,650,lancaster-gate,"Location, once I realised how close it was to Paddington was very good Was very satisfied with most of the breakfast offering, hotel employees were all very pleasant and professionalThe one thing missing from the breakfast was a better selection of fresh fruit But the tea and coffee werent necessarily the best Ive ever had",2023-02-24,9.0,7.7,14445,1,0,A very pleasant hotel in a great location,3,8.6,7.5,8.0,8.0,7.7,9.0,2024-12-02,8,55,647,1.2999999999999998,27.09,24.11,1.1985459971178152,0.6504993667502577
651,651,z-trafalgar,Amazing location Comfortable room Very pleasant and polite staff,2023-03-15,8.0,8.4,13923,0,0,Will use zhotels in the future,3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,6,9,628,0.40000000000000036,12.49,45.42,0.8641007572978183,0.7416967347113306
652,652,park-plaza-county-hall,"Great location, excellent attentive staff and great customer careNothing it was perfect",2024-11-10,10.0,8.6,11045,0,1,From start to finish our stay was perfect we were well looked after and had a fabulous room with a view Would definitel,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,23,12,22,1.4000000000000004,14.8,42.38,0.7217867469019613,1.985311803441594
653,653,nyx-hotel-london-by-leonardo-hotels,Exceptional service with the most wonderful staff Everyone I met was friendly and incredibly helpful going out of their way to make sure I had an excellent stay Highly recommend,2024-01-28,10.0,8.4,9394,0,0,Fantastic stay with wonderful service and thoughtful staff,5,8.7,8.7,8.8,8.9,7.9,9.3,2024-12-02,8,30,309,1.5999999999999996,17.33,41.03,1.2553383348377227,0.6857516974016237
654,654,stgileshotel,Nice view nice bed good amenitiesshower was very little power so that could us work  No vegan options in room,2021-12-06,7.0,7.0,14989,0,0,"Nice place , only shower could be better",3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,8,20,1092,0.0,12.0,68.1,2.0004068393519487,0.4192843308084053
655,655,radissonblugrafton,"cleanliness of rooms, staff providing extra value in responding to queries and making stay very welcoming",2024-01-13,9.0,7.9,9315,0,0,"Fantastic, enjoyable experience",4,8.7,8.0,8.4,8.5,7.4,9.1,2024-12-02,3,16,324,1.0999999999999996,16.4,46.78,1.6060749404906098,0.489692328116579
656,656,z-trafalgar,"Great breakfast, very solid bar as well Rooms were very clean They are tiny, but I knew that when I booked it The shower was absolutely awesomeNothing really, yeah the rooms are tiny, but I knew that going in and thats why you get a nice price for the location",2023-06-17,10.0,8.4,13923,1,0,"Tiny rooms, very clean and comfortable though, and a great location",3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,11,50,534,1.5999999999999996,22.4,46.11,1.3031249594163914,0.8019582785310458
657,657,park-plaza-county-hall,"Excellent location, the room was very comfortable and big enough for a family of 4 , comfortable bed and great breakfast The staff is very friendly always willing to help",2022-12-29,8.0,8.6,11045,0,0,Excellent comfortable family room,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,4,30,704,0.5999999999999996,15.74,50.5,1.405079814569286,0.9278895653934938
658,658,royal-national,"Great location, very polite and helpful staff Comfortable bed",2024-11-15,7.0,7.5,9767,0,1,Good,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,1,9,17,0.5,12.49,53.88,0.8641194231037321,0.7416878753830797
659,659,stgileshotel,Good location near Tottenham Court Rd tube station Cant think of anything elseDesigned for noisy tour groups  almost impossible to check in without a long queue Brutalist tower blocks with tiny studenttype single rooms  definitely not worth the 200 I made a bad mistake and will definitely not go back,2022-09-21,3.0,7.0,14989,0,0,Brutalist  architecture and tower block anonymity,3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,6,50,803,4.0,24.0,29.19,2.0987888543383275,0.7665240912557038
660,660,studios2let,"Clean, comfortable, fairly quiet and a good locationSome noise at night but probably to be expected given the location",2022-06-06,8.0,7.6,11670,0,0,Very good,3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,2,19,910,0.40000000000000036,18.13,43.73,1.9344294799617932,0.7134843268418569
661,661,milleniumgloucester,Bed very comfortable staff friendly and helpful Breakfast excellentWindow frame in room needed a good clean Kept curtains closed to hide it,2024-08-19,8.0,7.4,15320,0,0,Stayed at Gloucester Millenium several times Always felt very comfortable there Staff friendly Breakfast excellent,4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,15,22,105,0.5999999999999996,12.44,57.61,0.5480899831099151,0.8823329589356385
662,662,z-trafalgar,"Location is great and also real quiet at night considering you are in central London
Room is very comfortable and has a good shower
Cocktails at the bar also nice",2023-07-23,10.0,8.4,13923,0,0,Exceptional,3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,1,30,498,1.5999999999999996,16.0,49.49,0.5177224094892462,0.8964154043660876
663,663,express-hammersmith,they didnt have the room that I booked and gave me a smaller room for one adult and 3 children,2023-01-29,1.0,8.0,8003,1,0,not pleasant,3,8.6,8.0,8.3,8.1,7.9,8.6,2024-12-02,2,20,673,7.0,8.0,85.02,0.8641518389492132,1.5175747957712558
664,664,the-clermont-victoria,Cleans and easy to navigateToilet in the room was a little cramped but other than that the room was lovely,2024-10-21,10.0,8.7,6664,0,0,Great hotel A lot of history and service was always helpful,4,9.1,8.7,9.1,9.1,8.0,9.6,2024-12-02,11,20,42,1.3000000000000007,10.0,68.1,1.7201672390518137,0.5283036881138462
665,665,park-plaza-county-hall,"Very close to some of the attractions like the London Eye, Westminister Abbey etc Rooms were spacious and neat I took the room which had a sofacum bed which gave us the extra space, especially with a kid Perfect for a family of 3We landed a bit early around 1030 While the checkin time was 1500 hrs, we requested if we could get the room a bit earlier I was ready to pay for an extra day too A person at reception counter mentioned that the room will get cleaned, but was very rude while he was talking When I tried checking after an hour to get an ETA, he simply denied to give an ETA He said it could take 30 mins or 2 hours, which I felt very rude However another wonderful lady at the reception was more helpful and got the room ready in 3040 mins",2024-11-09,8.0,8.6,11045,0,0,Neat  comfortable place with major attractions nearby,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,7,149,23,0.5999999999999996,61.21,-54.39,0.1622668873790637,1.7533315834132865
666,666,montcalm-chilworth-townhouse,comfortablesmall room,2022-04-21,6.0,7.7,9205,0,0,would definitely stay again,5,8.6,7.8,8.2,8.3,7.4,9.1,2024-12-02,4,2,956,1.7000000000000002,20.8,-49.0,2.4195192642693035,0.8687918577508805
667,667,keystone-house,"Very lovely staff 
Possibility to leave our bagsVery small room 
Damaged bed 
Difficulties to sleep because of street noise",2023-10-02,6.0,7.9,5933,0,0,Pleasant,3,8.5,7.9,8.3,8.1,8.1,9.4,2024-12-02,1,19,427,1.9000000000000004,11.81,60.65,1.3904040056066984,0.6081988142145608
668,668,studios2let,"The location was goodThe room layout was difficult, especially for eating and washing up No easy chair The toaster did not work and fused the electrics The price was high for such a small space",2024-11-17,5.0,7.6,11670,0,0,Good location Space and fittings rather restricting,3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,7,35,15,2.5999999999999996,17.43,61.33,2.1437552276299976,0.7393590405199756
669,669,milleniumgloucester,"Location was excellent for travelling to downtown london or to Heathrow 
Tube station was a 2 minute quick walk 
Staff was excellent at all times We were greeted so well at the check in desk 
Concierges were helpful 
Management was approachable and addressed any concernsThe sink in our room would not drain well 
We requested a fix and staff did so 
However, we felt it was not cleaned well afterwards 
We called and someone came to clean it 
The tub also leaked onto the floor We had to put down towels by the tub corner to keep the water soaked up 
The tub sides are very high to climb in for a shower 
However they had low bars on the tub to grab if you can bend over to hold",2024-10-30,8.0,7.4,15320,1,0,Excellent Staff and Location,4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,4,130,33,0.5999999999999996,54.15,-35.1,0.17238576505951383,3.3159623528645175
670,670,norfolktowershotel,staff were amazing and so friendlyrestaurant not open during day or bar,2022-08-20,10.0,7.7,9382,0,0,wonderful,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,1,12,835,2.3,8.13,84.68,1.8011625211976583,0.43597544840353214
671,671,alexandra-hotel,Clean Central to where we were visitingSmalll beds,2024-03-06,6.0,7.0,6404,0,0,Pleasant,3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,1,8,271,1.0,8.2,63.36,1.4825575395860102,0.49597628575924335
672,672,sidneyhotel,"Excellent location, great value for the money The staff was really friendly and helpful, and there was no question too difficult or unanswered The room fitted the description, and we knew what we had signed up for",2024-11-19,9.0,7.8,12641,0,1,Cozy room at a great location,3,8.7,7.8,8.3,8.3,7.9,9.1,2024-12-02,6,37,13,1.2000000000000002,19.12,42.38,1.2077587092645454,0.650169671232279
